,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Distance_from_centre,Gar2,Othr,Shed,New,Abnorml,AdjLand,Alloca,Family,Normal,Partial
847,20,6,36.0,15523,2,0,1,0,0,2,0,CollgCr,0,0,4,6.0,5,6,48,48,2,3,7,9,2,0.0,3,3,4,3,3,3,4,460,1,0,404,864,4,5,1,5,864,0,0,864,1,0,1,0,3,1,3,5,0,1,2,5,48.0,1,1,338,3,3,2,0,0,0,0,0,0,0,0,0,11,133500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
848,50,6,75.0,45600,2,0,2,1,0,0,0,ClearCr,0,0,4,3.0,6,8,112,23,2,3,5,5,2,0.0,3,3,2,3,3,1,1,0,1,0,907,907,4,3,1,5,1307,1051,0,2358,0,0,3,0,5,1,3,10,0,1,4,2,112.0,1,2,360,2,3,2,486,40,0,0,175,0,0,0,0,12,240000,29.58123404832435,0,0,0,0.0,0,0,0,0,1,0
849,80,6,80.0,9600,2,0,0,0,0,3,0,Veenker,-1,0,4,4.0,6,7,44,26,5,3,9,9,3,360.0,4,4,4,3,3,1,1,0,1,0,528,528,4,5,1,5,1094,761,0,1855,0,0,2,1,3,1,3,7,0,1,3,5,44.0,2,2,512,3,3,2,113,100,0,0,0,0,0,0,0,13,187000,3.0445438854681224,0,0,0,0.0,0,0,0,0,1,0
850,120,8,36.0,4435,2,0,0,0,0,0,0,CollgCr,0,0,1,6.0,6,5,17,17,2,3,11,11,3,170.0,4,3,6,4,3,3,6,659,1,0,189,848,4,5,1,5,848,0,0,848,1,0,1,0,1,1,4,3,0,0,0,5,17.0,3,2,420,3,3,2,140,0,0,0,0,0,0,0,0,13,131500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
851,120,6,0.0,3196,2,0,0,0,0,0,0,Blmngtn,0,0,1,6.0,8,5,17,17,2,3,11,11,3,40.0,4,3,6,4,3,4,1,0,1,0,1273,1273,4,5,1,5,1456,0,0,1456,0,0,2,0,2,1,4,7,0,1,3,5,17.0,3,2,400,3,3,2,143,20,0,0,0,0,0,0,0,14,215000,3.2629618173985437,0,0,0,0.0,0,0,0,0,1,0
852,75,6,53.0,7128,2,0,0,0,0,0,0,Crawfor,0,0,4,7.5,7,5,79,70,2,3,6,6,2,0.0,3,4,4,3,3,1,3,364,1,0,554,918,4,4,1,5,918,728,0,1646,0,0,2,0,4,1,3,7,0,2,4,2,79.0,1,1,240,3,3,2,0,0,0,0,126,0,0,3,0,13,164000,0.8656348122851083,0,0,0,0.0,0,0,0,0,1,0
853,80,6,0.0,12095,2,0,1,0,0,1,0,NAmes,0,0,4,4.0,6,6,56,56,2,3,6,7,3,115.0,3,4,4,3,3,4,3,564,1,0,563,1127,4,3,1,5,1445,0,0,1445,0,0,1,1,3,1,3,7,0,1,2,5,56.0,2,2,645,3,3,2,180,0,0,0,0,0,0,3,0,11,158000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
854,20,6,102.0,17920,2,0,0,0,0,0,0,Sawyer,0,0,4,6.0,5,4,65,46,5,3,5,9,2,0.0,3,3,4,3,3,2,5,306,3,1085,372,1763,4,3,1,5,1779,0,0,1779,1,0,1,1,3,1,3,6,0,1,4,5,65.0,1,2,454,3,3,2,0,418,0,0,312,0,0,0,0,14,170000,4.9649151989870015,0,0,0,0.0,1,0,0,0,0,0
855,20,6,0.0,6897,2,0,1,0,0,1,0,Sawyer,0,0,4,6.0,5,8,58,10,2,3,7,7,2,0.0,3,4,4,3,3,1,5,659,1,0,381,1040,4,5,1,5,1040,0,0,1040,1,0,1,1,3,1,3,6,0,0,0,2,58.0,1,1,260,3,3,2,0,104,0,0,0,0,0,0,0,10,127000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
856,80,6,0.0,10970,2,0,1,3,0,0,1,CollgCr,0,0,4,4.0,6,6,42,42,2,3,9,7,2,0.0,3,3,4,4,4,4,6,505,2,435,0,940,4,3,1,5,1026,0,0,1026,1,0,1,0,3,1,3,5,0,0,0,2,39.0,1,2,576,3,2,2,0,0,34,0,0,0,0,3,0,12,147000,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
857,60,6,65.0,8125,2,0,0,0,0,0,0,Gilbert,0,0,4,7.0,6,5,26,25,2,3,7,7,2,0.0,3,3,6,4,3,1,1,0,1,0,702,702,4,4,1,5,702,779,0,1481,0,0,2,1,3,1,3,6,0,1,3,5,26.0,3,2,343,3,3,2,0,36,0,0,0,0,0,0,0,11,174000,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
858,20,6,80.0,10400,2,0,0,0,0,0,0,NWAmes,0,0,4,6.0,7,5,44,44,2,3,7,7,3,189.0,3,3,4,4,3,1,1,0,1,0,1090,1090,4,3,1,5,1370,0,0,1370,0,0,2,0,3,1,3,6,0,1,3,5,44.0,2,2,479,3,3,2,0,0,0,0,0,0,0,3,0,11,152000,6.7699506878762605,0,0,0,0.0,0,0,0,1,0,0
859,60,6,0.0,11029,2,0,1,0,0,1,0,NWAmes,1,0,4,7.0,6,7,52,36,2,3,7,7,3,220.0,3,3,4,3,3,2,4,619,1,0,435,1054,4,3,1,5,1512,1142,0,2654,1,0,2,1,4,1,4,9,0,1,4,5,52.0,1,2,619,3,3,2,0,65,0,0,222,0,0,0,0,14,250000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
860,50,6,55.0,7642,2,0,0,0,0,1,0,Crawfor,0,0,4,3.0,7,8,102,22,2,3,5,5,2,0.0,4,3,2,3,3,1,1,0,1,0,912,912,4,4,1,5,912,514,0,1426,0,0,1,1,3,1,4,7,0,1,4,2,95.0,1,1,216,3,3,2,0,240,0,0,0,0,0,4,0,13,189950,0.8656348122851083,0,0,0,0.0,0,0,0,0,1,0
861,190,6,75.0,11625,2,0,0,0,0,0,0,Sawyer,0,0,3,6.0,5,4,55,55,5,3,9,7,2,0.0,3,3,6,3,3,2,4,841,1,0,198,1039,4,5,1,5,1039,0,0,1039,1,0,1,1,3,1,3,6,0,0,0,5,55.0,1,2,504,3,3,2,0,0,0,0,0,0,0,0,0,10,131500,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
862,20,6,81.0,9672,2,0,0,0,0,1,0,SawyerW,0,0,4,6.0,6,5,36,35,5,3,7,9,2,0.0,3,3,6,4,3,1,6,338,1,0,702,1040,4,3,1,5,1097,0,0,1097,0,0,2,0,3,1,3,6,0,0,0,5,34.0,1,2,480,3,3,2,0,0,0,0,0,0,0,4,0,10,152000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
863,20,6,70.0,7931,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,5,61,61,5,3,10,9,2,0.0,3,3,4,3,3,1,4,1148,1,0,0,1148,4,3,1,5,1148,0,0,1148,1,0,1,0,3,1,3,6,0,0,0,5,61.0,1,1,672,3,3,2,0,0,0,0,0,0,0,4,0,11,132500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
864,20,3,72.0,8640,2,0,0,0,0,0,0,Somerst,0,0,4,6.0,7,5,13,12,2,3,11,11,2,0.0,4,3,6,5,3,1,1,0,1,0,1372,1372,4,5,1,5,1372,0,0,1372,0,0,2,0,3,1,4,6,0,0,0,5,12.0,3,2,529,3,3,2,0,140,0,0,0,0,0,0,0,12,250580,3.1800075924453686,0,0,0,1.0,0,0,0,0,0,1
865,20,6,0.0,8750,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,6,50,50,2,3,6,6,3,76.0,3,3,4,3,3,1,4,828,1,0,174,1002,4,3,1,5,1002,0,0,1002,1,0,1,0,3,1,3,5,0,0,0,2,47.0,1,2,902,3,3,2,0,0,0,0,0,0,0,3,0,11,148500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
866,20,6,67.0,10656,2,0,1,2,0,0,0,Timber,0,0,4,6.0,8,5,14,13,2,3,11,11,4,274.0,4,3,6,4,3,3,1,0,1,0,1638,1638,4,5,1,5,1646,0,0,1646,0,0,2,0,3,1,4,6,0,1,4,5,13.0,2,3,870,3,3,2,192,80,0,0,0,0,0,0,0,13,248900,3.9862182757186897,0,0,0,1.0,0,0,0,0,0,1
867,20,6,85.0,6970,2,0,0,0,0,1,0,Sawyer,-1,0,4,6.0,4,5,59,59,2,3,11,11,2,0.0,3,3,4,3,3,1,5,932,1,0,108,1040,4,3,1,5,1120,0,0,1120,1,0,1,1,3,1,2,5,0,0,0,5,59.0,2,2,544,3,3,2,168,0,0,0,0,0,0,0,400,13,129000,4.9649151989870015,0,0,1,0.0,0,0,0,0,1,0
868,60,6,0.0,14762,2,0,2,0,0,1,0,Gilbert,-1,0,4,7.0,5,6,72,70,2,3,9,9,2,0.0,3,3,1,0,0,0,0,0,0,0,0,0,4,4,1,5,1547,720,53,2320,0,0,2,0,2,1,3,7,0,1,3,5,41.0,1,2,672,3,3,1,120,144,0,0,0,0,0,0,0,14,169000,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
869,60,6,80.0,9938,2,0,0,0,0,0,0,SawyerW,0,0,4,7.0,7,5,27,26,2,3,6,6,3,246.0,4,3,6,4,3,1,6,750,1,0,300,1050,4,5,1,5,1062,887,0,1949,1,0,2,1,3,1,4,8,0,1,3,5,27.0,3,2,574,3,3,2,156,90,0,0,0,0,0,4,0,10,236000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
870,20,6,60.0,6600,2,0,0,0,0,0,0,NAmes,1,0,4,6.0,5,5,58,58,5,3,6,6,2,0.0,3,3,4,3,3,1,1,0,1,0,894,894,4,4,0,5,894,0,0,894,0,0,1,0,2,1,3,5,0,0,0,2,58.0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,0,11,109500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
871,60,6,70.0,8750,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,6,5,22,22,2,3,11,11,3,116.0,3,3,6,4,3,1,6,505,1,0,299,804,4,5,1,5,804,878,0,1682,0,0,2,1,3,1,4,7,0,0,0,5,22.0,2,2,523,3,3,2,0,77,0,0,0,0,0,0,0,10,200500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
872,20,6,74.0,8892,2,0,0,0,0,1,0,NAmes,0,0,4,6.0,5,7,67,24,2,3,8,8,2,0.0,4,3,5,3,3,3,1,0,1,0,105,105,4,4,1,5,910,0,0,910,0,0,1,0,3,1,4,5,0,0,0,5,67.0,1,2,414,3,3,2,196,0,150,0,0,0,0,2,0,12,116000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
873,40,6,60.0,12144,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,7,71,70,2,3,7,7,2,0.0,4,3,4,3,3,1,3,375,1,0,457,832,4,4,1,5,1036,0,232,1268,0,0,1,0,3,1,3,6,0,1,4,5,71.0,1,1,288,3,3,2,0,28,0,0,0,0,0,0,0,11,133000,6.7699506878762605,0,1,0,0.0,0,0,0,0,1,0
874,50,8,52.0,5720,2,0,0,0,0,0,0,OldTown,-1,0,4,3.0,5,6,79,70,2,3,5,5,2,0.0,3,3,4,3,3,1,1,0,1,0,676,676,4,5,1,5,676,455,0,1131,0,0,1,1,3,1,3,5,0,0,0,2,79.0,1,1,200,3,3,2,26,0,0,0,0,0,0,0,0,11,66500,189.79503364112892,0,0,0,0.0,1,0,0,0,0,0
875,60,3,75.0,9000,2,0,0,0,0,0,0,Somerst,0,0,4,7.0,8,5,13,13,2,3,12,12,2,0.0,4,3,6,4,3,3,6,64,1,0,1120,1184,4,5,1,5,1184,1426,0,2610,0,0,2,1,4,1,5,11,0,1,4,6,13.0,3,2,550,3,3,2,208,364,0,0,0,0,0,0,0,13,303477,3.1800075924453686,0,0,0,1.0,0,0,0,0,0,1
876,20,6,94.0,25286,2,0,0,2,0,0,1,Mitchel,0,0,4,6.0,4,5,57,57,2,3,7,9,2,0.0,3,3,6,3,3,4,5,633,1,0,431,1064,4,4,1,5,1040,0,0,1040,1,0,1,0,3,1,3,5,0,0,0,5,57.0,1,2,648,3,3,2,0,0,0,0,0,0,0,0,0,13,132250,4.209013064802914,0,0,0,0.0,0,0,0,0,1,0
877,60,6,74.0,8834,2,0,0,0,0,0,0,NridgHt,0,0,4,7.0,9,5,16,15,5,3,11,11,4,216.0,4,3,6,5,3,1,6,1170,1,0,292,1462,4,5,1,5,1462,762,0,2224,1,0,2,1,4,1,5,10,0,1,4,5,16.0,3,3,738,3,3,2,184,0,0,0,0,0,0,0,0,11,350000,4.624059644351767,0,0,0,0.0,0,0,0,0,1,0
878,85,6,88.0,11782,2,0,1,0,0,0,0,Sawyer,0,0,4,2.0,5,7,59,25,2,3,7,7,2,0.0,3,3,4,3,3,3,5,899,1,0,210,1109,4,3,1,5,1155,0,0,1155,1,0,1,0,3,1,4,6,2,0,0,2,33.0,1,2,576,3,3,2,192,0,0,0,0,0,0,3,400,10,148000,4.9649151989870015,0,0,1,0.0,0,0,0,0,1,0
879,20,6,0.0,7000,2,0,1,0,0,2,0,CollgCr,0,0,4,6.0,5,8,42,15,2,3,11,11,3,90.0,4,4,4,3,3,1,5,646,1,0,218,864,4,5,1,5,864,0,0,864,1,0,1,0,3,1,3,6,0,0,0,5,42.0,1,1,336,3,3,2,0,0,0,0,0,0,0,2,0,11,136500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
880,20,6,60.0,7024,2,0,0,0,0,0,0,Edwards,0,0,4,6.0,5,5,15,14,2,3,11,11,2,0.0,3,3,6,5,4,1,5,980,1,0,110,1090,4,4,1,5,1090,0,0,1090,1,0,1,1,2,1,3,5,0,0,0,5,15.0,3,2,450,3,3,2,0,49,0,0,0,0,0,0,0,13,157000,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
881,50,6,44.0,13758,2,0,1,0,0,2,0,Timber,0,0,4,3.0,7,5,30,29,2,3,7,7,3,117.0,4,4,4,4,3,2,2,902,1,0,254,1156,4,5,1,5,1187,530,0,1717,0,0,2,1,3,1,4,7,0,1,3,5,30.0,2,2,400,3,3,2,168,36,0,0,0,0,0,0,0,13,187500,3.9862182757186897,0,0,0,0.0,0,0,0,0,1,0
882,60,6,0.0,9636,2,0,1,0,0,1,0,Gilbert,0,0,4,7.0,6,5,28,27,2,3,11,11,2,0.0,3,3,6,4,3,1,1,0,1,0,808,808,4,4,1,5,808,785,0,1593,0,0,2,1,3,1,3,7,0,1,3,6,27.0,2,2,389,3,3,2,342,40,0,0,0,0,0,3,0,11,178000,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
883,75,6,60.0,6204,2,0,0,1,0,0,0,SWISU,0,0,4,8.0,4,5,108,70,2,3,5,5,2,0.0,4,3,6,3,2,1,1,0,1,0,795,795,4,3,0,5,954,795,481,2230,1,0,1,0,5,1,3,10,0,0,0,2,23.0,1,1,440,3,4,2,0,188,0,0,0,0,0,0,0,14,118500,2.257674535184765,0,0,0,0.0,0,0,0,0,1,0
884,20,6,65.0,7150,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,5,53,53,2,3,7,7,3,60.0,3,3,4,3,3,1,4,432,1,0,460,892,4,3,1,5,892,0,0,892,0,0,1,0,3,1,3,5,0,0,0,5,53.0,2,1,288,3,3,2,0,0,0,0,0,0,0,2,0,11,100000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
885,120,3,50.0,5119,2,0,1,0,0,2,0,Somerst,0,0,1,6.0,9,5,21,20,2,3,6,6,3,60.0,4,3,6,5,3,3,6,1238,1,0,460,1698,4,5,1,5,1709,0,0,1709,1,0,2,0,2,1,4,5,0,1,3,5,21.0,3,2,506,3,3,2,97,65,0,0,0,0,0,0,0,12,328900,3.1800075924453686,0,0,0,0.0,1,0,0,0,0,0
886,90,6,70.0,8393,2,0,0,0,0,1,0,NAmes,0,0,2,6.0,5,5,61,15,2,3,6,6,3,122.0,3,3,4,3,3,1,2,528,1,0,1098,1626,4,5,1,5,1712,0,0,1712,0,0,2,0,4,2,3,8,0,0,0,5,15.0,3,2,588,3,3,2,272,54,0,0,0,0,0,0,0,14,145000,6.7699506878762605,0,0,0,0.0,0,0,0,1,0,0
887,50,6,59.0,16466,2,0,1,0,0,0,0,Edwards,0,0,4,3.0,5,7,65,65,2,3,6,6,2,0.0,3,4,6,3,3,1,1,0,1,0,816,816,4,3,1,5,872,521,0,1393,0,0,1,1,3,1,3,8,0,0,0,5,65.0,1,1,300,3,3,2,121,0,0,0,265,0,0,0,0,12,135500,5.751163919564166,0,0,0,0.0,0,0,0,0,1,0
888,20,6,95.0,15865,2,0,1,0,0,0,1,NAmes,0,0,4,6.0,8,6,50,50,4,1,5,5,2,0.0,4,4,6,3,4,4,5,351,3,823,1043,2217,4,5,1,5,2217,0,0,2217,1,0,2,0,4,1,4,8,0,1,3,5,50.0,1,2,621,3,3,2,81,207,0,0,224,0,0,0,0,13,268000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
889,20,6,128.0,12160,2,0,0,0,0,0,0,NAmes,-1,0,4,6.0,6,4,67,67,5,3,5,5,3,90.0,3,3,4,3,3,1,4,1024,1,0,481,1505,4,5,1,5,1505,0,0,1505,1,0,1,0,2,1,3,6,0,1,3,5,67.0,2,2,505,3,3,2,0,0,0,162,0,0,0,0,0,11,149500,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
890,50,6,60.0,8064,2,0,0,0,0,1,0,NAmes,-1,0,4,3.0,5,7,71,14,2,3,6,6,2,0.0,3,4,4,3,3,2,1,0,1,0,672,672,4,5,1,5,672,252,0,924,0,0,1,0,3,1,3,6,0,1,1,2,17.0,1,2,576,3,3,2,0,0,0,0,0,0,0,3,2000,13,122900,6.7699506878762605,0,0,1,0.0,0,0,0,0,1,0
891,60,6,70.0,11184,2,0,0,0,0,0,0,Sawyer,0,0,4,7.0,6,5,42,42,5,3,7,7,3,92.0,3,3,4,3,3,1,2,226,3,500,192,918,4,4,1,5,918,765,0,1683,0,0,2,1,3,1,3,7,0,1,3,5,42.0,2,2,440,3,3,2,243,0,0,0,0,0,0,0,0,11,172500,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
892,20,6,70.0,8414,2,0,0,0,0,0,0,Sawyer,0,0,4,6.0,6,8,57,17,5,3,7,7,2,0.0,3,3,4,3,3,1,6,663,1,0,396,1059,4,3,1,5,1068,0,0,1068,0,1,1,0,3,1,3,6,0,0,0,5,57.0,2,1,264,3,3,2,192,0,0,0,0,0,0,3,0,14,154500,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
893,20,6,0.0,13284,2,0,0,0,0,0,0,Sawyer,1,0,4,6.0,5,5,66,66,2,3,5,9,2,0.0,3,3,6,4,3,2,4,1064,1,0,319,1383,4,3,1,5,1383,0,0,1383,1,0,1,0,3,1,3,6,0,1,4,5,66.0,1,1,354,3,3,2,511,116,0,0,0,0,0,4,0,12,165000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
894,90,6,64.0,7018,2,0,0,1,0,0,0,SawyerW,0,0,2,6.0,5,5,41,41,2,3,9,9,2,0.0,3,3,1,0,0,0,0,0,0,0,0,0,4,3,1,5,1535,0,0,1535,0,0,2,0,4,2,3,8,0,0,0,5,41.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,0,11,118858,4.9649151989870015,0,0,0,0.0,0,0,1,0,0,0
895,60,6,71.0,7056,2,0,0,0,0,0,0,NAmes,0,0,4,7.0,6,5,57,57,5,3,7,7,3,415.0,3,3,4,3,3,1,4,400,1,0,380,780,4,3,1,5,983,813,0,1796,1,0,1,1,4,1,3,8,0,1,3,5,57.0,2,2,483,3,3,2,0,50,0,0,0,0,0,0,0,12,140000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
896,30,8,50.0,8765,2,1,0,0,0,0,0,IDOTRR,0,0,4,6.0,4,6,84,70,2,3,5,5,2,0.0,3,3,2,3,3,1,5,285,1,0,666,951,4,5,0,5,951,0,0,951,0,0,1,0,2,1,3,6,0,0,0,2,84.0,1,1,327,3,3,2,0,28,0,0,0,0,0,0,0,14,106500,0.5643015614419563,0,0,0,0.0,1,0,0,0,0,0
897,90,6,64.0,7018,2,0,0,0,0,0,0,SawyerW,-1,0,2,7.0,5,5,41,41,2,3,9,9,2,0.0,3,3,1,0,0,0,0,0,0,0,0,0,4,3,1,5,1120,1120,0,2240,0,0,2,0,6,2,3,12,0,0,0,2,41.0,1,2,528,3,3,2,154,0,0,0,0,0,0,0,0,11,142953,4.9649151989870015,0,0,0,0.0,0,0,1,0,0,0
898,20,6,100.0,12919,2,0,1,0,0,0,0,NridgHt,0,0,4,6.0,9,5,11,10,5,3,11,11,4,760.0,5,3,6,5,3,4,6,2188,1,0,142,2330,4,5,1,5,2364,0,0,2364,1,0,2,1,2,1,5,11,0,2,4,5,11.0,3,3,820,3,3,2,0,67,0,0,0,0,0,0,0,10,611657,4.624059644351767,0,0,0,1.0,0,0,0,0,0,1
899,20,6,65.0,6993,2,0,0,0,0,0,0,Sawyer,-1,0,4,6.0,5,7,59,26,2,3,7,9,2,0.0,3,3,4,3,3,1,4,465,1,0,447,912,4,3,1,5,1236,0,0,1236,0,0,1,0,3,1,3,6,0,1,3,5,59.0,1,1,288,3,3,2,0,0,0,0,0,0,0,0,0,14,135000,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
900,20,6,0.0,7340,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,4,6,49,49,2,3,7,7,2,0.0,3,3,4,3,3,1,5,322,1,0,536,858,4,3,1,5,858,0,0,858,0,0,1,0,2,1,3,4,0,0,0,2,41.0,1,1,684,3,3,2,0,0,0,0,0,0,0,0,0,13,110000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
901,20,6,64.0,8712,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,7,63,20,5,3,6,6,2,0.0,3,4,4,3,3,2,4,860,1,0,132,992,4,3,1,5,1306,0,0,1306,1,0,1,0,2,1,3,5,0,0,0,2,52.0,1,1,756,3,3,2,0,0,0,0,0,0,0,0,0,11,153000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
902,60,6,63.0,7875,2,0,0,0,0,0,0,Gilbert,0,0,4,7.0,7,5,17,17,2,3,11,11,2,0.0,4,3,6,4,3,1,1,0,1,0,783,783,4,5,1,5,807,702,0,1509,0,0,2,1,3,1,4,8,0,1,4,5,17.0,3,2,393,3,3,2,0,75,0,0,0,0,0,0,0,14,180000,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
903,20,6,50.0,14859,2,0,1,2,0,2,0,Gilbert,0,0,4,6.0,7,5,14,14,5,3,11,11,3,27.0,4,3,6,4,3,1,1,0,1,0,1670,1670,4,5,1,5,1670,0,0,1670,0,0,2,0,3,1,4,7,0,1,4,5,14.0,2,3,690,3,3,2,144,60,0,0,0,0,0,0,0,14,240000,9.346368846857985,0,0,0,1.0,0,0,0,0,0,1
904,20,6,0.0,6173,2,0,1,0,0,0,0,Sawyer,0,0,4,6.0,5,6,53,53,2,3,7,5,3,75.0,3,3,4,3,3,1,6,599,1,0,277,876,4,3,1,5,902,0,0,902,0,0,1,0,3,1,3,6,0,0,0,5,53.0,1,1,288,3,3,2,0,0,0,0,0,0,0,3,0,13,125500,4.9649151989870015,0,0,0,0.0,0,0,0,0,1,0
905,20,6,80.0,9920,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,5,66,66,2,3,7,7,4,110.0,3,3,4,3,3,1,3,354,2,290,412,1056,4,3,1,5,1063,0,0,1063,1,0,1,0,3,1,3,6,0,0,0,5,66.0,2,1,280,3,3,2,0,0,164,0,0,0,0,3,0,10,128000,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
906,20,6,116.0,13501,2,0,1,0,0,1,0,Somerst,0,0,4,6.0,8,5,14,14,2,3,11,11,4,208.0,4,3,6,4,3,1,6,63,1,0,1560,1623,4,5,1,5,1636,0,0,1636,1,0,2,0,3,1,4,8,0,1,4,5,14.0,2,3,865,3,3,2,0,60,0,0,0,0,0,0,0,13,255000,3.1800075924453686,0,0,0,0.0,0,0,0,0,1,0
907,50,6,86.0,11500,2,0,1,0,0,0,0,Crawfor,0,0,4,3.0,7,7,84,33,2,3,10,10,2,0.0,4,3,4,4,3,1,3,223,1,0,794,1017,4,4,1,5,1020,1037,0,2057,0,0,1,1,3,1,4,6,0,1,4,5,84.0,3,1,180,2,3,2,0,0,0,0,322,0,0,0,0,14,250000,0.8656348122851083,0,0,0,0.0,0,0,0,0,1,0
908,20,6,0.0,8885,2,0,1,3,0,0,1,Mitchel,0,0,4,6.0,5,5,37,37,2,3,7,7,2,0.0,3,3,4,4,3,3,4,301,5,324,239,864,4,3,1,5,902,0,0,902,1,0,1,0,2,1,3,5,0,0,0,5,37.0,1,2,484,3,3,2,164,0,0,0,0,0,0,3,0,14,131000,4.209013064802914,0,0,0,0.0,0,0,0,0,1,0
909,60,6,149.0,12589,2,0,2,0,0,0,0,Gilbert,0,0,4,7.0,6,5,15,15,2,3,11,11,2,0.0,4,3,6,4,3,1,1,0,1,0,742,742,4,5,1,5,742,742,0,1484,0,0,2,1,3,1,4,8,0,1,4,5,15.0,3,2,390,3,3,2,36,24,0,0,0,0,0,0,0,11,174000,9.346368846857985,0,0,0,0.0,0,0,0,0,1,0
910,90,6,80.0,11600,2,0,0,0,0,1,0,NAmes,-1,0,2,7.0,5,5,60,60,2,3,6,6,3,361.0,3,3,4,3,3,1,3,443,1,0,662,1105,4,3,1,4,1105,1169,0,2274,0,0,2,0,5,2,3,12,0,0,0,2,60.0,1,2,480,3,3,2,0,0,0,0,0,0,0,0,0,10,154300,6.7699506878762605,0,0,0,0.0,0,0,0,0,1,0
911,20,6,0.0,9286,2,0,1,0,0,2,1,CollgCr,0,0,4,6.0,5,7,43,31,2,3,7,9,2,0.0,3,3,4,4,4,3,5,196,1,0,1072,1268,4,3,1,5,1268,0,0,1268,0,0,1,1,3,1,4,5,0,0,0,2,42.0,1,1,252,3,3,2,173,0,0,0,0,0,0,0,0,11,143500,2.755615357369807,0,0,0,0.0,0,0,0,0,1,0
912,30,8,51.0,6120,2,0,0,0,0,0,0,BrkSide,0,0,4,6.0,5,7,95,70,2,3,6,6,2,0.0,3,3,2,3,3,1,3,489,1,0,279,768,4,3,0,5,1015,0,0,1015,0,0,1,0,3,1,3,6,1,0,0,2,95.0,1,1,450,3,3,2,0,0,112,0,120,0,0,3,620,14,88000,0.0578043829422743,0,0,1,0.0,1,0,0,0,0,0
